suitability_summary_id,suitability_report_id,portfolio_id,allocation_model_id,has_drifted,description,rebalanced
39116,458,TAMFF4496,Balanced / FF 4 GBP,False,,False
39117,458,TAMFF4497i,Balanced / FF 4 GBP,False,,False
39118,458,TAMFF4498,Growth / FF 5 GBP,False,,False
39119,458,TAMFF4499i,Balanced / FF 4 GBP,False,,False
39120,458,TAMFF4500i,Balanced / FF 4 GBP,False,,False
39121,458,TAMFF4501i,Balanced / FF 4 GBP,False,,False
39122,458,TAMFF4502,Growth / FF 5 GBP,False,,False
39123,458,TAMFF4503,Growth / FF 5 GBP,False,,False
39124,458,TAMFF4504,Growth / FF 5 GBP,False,,False
39125,458,TAMFF4507,Speculative / FF 7 GBP,False,,False
39126,458,TAMFF4508,Cautious / FF 3 GBP,False,,False
39127,458,TAMFF4509,Balanced / FF 4 GBP,False,,False
39128,458,TAMFF4510,Balanced / FF 4 GBP,False,,False
39129,458,TAMFF4511,Balanced / FF 4 GBP,False,,False
39130,458,TAMFF4512,ESG Adventurous GBP,False,,False
39131,458,TAMFF4513,Growth / FF 5 GBP,False,,False
39132,458,TAMFF4514,Balanced / FF 4 GBP,False,,False
39133,458,TAMFF4515,Balanced / FF 4 GBP,False,,False
39134,458,TAMFF4516,Balanced / FF 4 GBP,False,,False
39135,458,TAMFF4516i,Balanced / FF 4 GBP,False,,False
39136,458,TAMFF4517i,Cautious / FF 3 GBP,False,,False
39137,458,TAMFF4518i,Cautious / FF 3 GBP,False,,False
39138,458,TAMFF4519,ESG Cautious GBP,False,,False
39139,458,TAMFF4520,Growth / FF 5 GBP,False,,False
39140,458,TAMFF4523,Balanced / FF 4 GBP,False,,False
39141,458,TAMFF4524,Balanced / FF 4 GBP,False,,False
39142,458,TAMFF4525,Balanced / FF 4 GBP,False,,False
39143,458,TAMFF4526,Growth / FF 5 GBP,False,,False
39144,458,TAMFF4527,Adventurous / FF 6 GBP,False,,False
39145,458,TAMFF4529,Balanced / FF 4 GBP,False,,False
39146,458,TAMFF4530,Cautious / FF 3 GBP,False,,False
39147,458,TAMFF4531,Growth / FF 5 GBP,False,,False
39148,458,TAMFF4532,Growth / FF 5 GBP,False,,False
39149,458,TAMFF4533i,Growth / FF 5 GBP,False,,False
39150,458,TAMFF4534,Growth / FF 5 GBP,False,,False
39151,458,TAMFF4535,Balanced / FF 4 GBP,False,,False
39152,458,TAMFF4536i,Balanced / FF 4 GBP,False,,False
39153,458,TAMFF4539,Growth / FF 5 GBP,False,,False
39154,458,TAMFF4540i,Balanced / FF 4 GBP,False,,False
39155,458,TAMFF4541i,Balanced / FF 4 GBP,False,,False
39156,458,TAMFF4542,Adventurous / FF 6 GBP,False,,False
39157,458,TAMFF4546i,ESG Balanced GBP,False,,False
39158,458,TAMFF4547i,ESG Cautious GBP,False,,False
39159,458,TAMFF4548,ESG Balanced GBP,False,,False
39160,458,TAMFF4549,Balanced / FF 4 GBP,False,,False
39161,458,TAMFF4550,Growth / FF 5 GBP,False,,False
39162,458,TAMFF4551i,Balanced / FF 4 GBP,False,,False
39163,458,TAMFF4552i,Balanced / FF 4 GBP,False,,False
39164,458,TAMFF4554,Balanced / FF 4 GBP,False,,False
39165,458,TAMFF4555,Cautious / FF 3 GBP,False,,False
39166,458,TAMFF4556,Balanced / FF 4 GBP,False,,False
39167,458,TAMFF4557i,Adventurous / FF 6 GBP,False,,False
39168,458,TAMFF4558i,Adventurous / FF 6 GBP,False,,False
39169,458,TAMFF4559,Balanced / FF 4 GBP,False,,False
39170,458,TAMFF4560,Growth / FF 5 GBP,False,,False
39171,458,TAMFF4561,Growth / FF 5 GBP,False,,False
39172,458,TAMFF4562,Cautious / FF 3 GBP,False,,False
39173,458,TAMFF4563,Adventurous / FF 6 GBP,False,,False
39174,458,TAMFF4564,Growth / FF 5 GBP,False,,False
39175,458,TAMFF4565i,Cautious / FF 3 GBP,False,,False
39176,458,TAMFF4566i,Cautious / FF 3 GBP,False,,False
39177,458,TAMFF4568,Balanced / FF 4 GBP,False,,False
39178,458,TAMFF4569,Balanced / FF 4 GBP,False,,False
39179,458,TAMFF4574,Adventurous / FF 6 GBP,False,,False
39180,458,TAMFF4575,Cautious / FF 3 GBP,False,,False
39181,458,TAMFF4576,Cautious / FF 3 GBP,False,,False
39182,458,TAMFF4577i,Growth / FF 5 GBP,False,,False
39183,458,TAMFF4578,Growth / FF 5 GBP,False,,False
39184,458,TAMFF4579i,Growth / FF 5 GBP,False,,False
39185,458,TAMFF4580i,Balanced / FF 4 GBP,False,,False
39186,458,TAMFF4581,Balanced / FF 4 GBP,False,,False
39187,458,TAMFF4582,Balanced / FF 4 GBP (LifeCo Custody),True,"assetClass_Equity, risk drift, tracking error drift, non strategy volatility drift, non strategy assets drift",False
39188,458,TAMFF4583,Growth / FF 5 GBP,False,,False
39189,458,TAMFF4584,Balanced / FF 4 GBP,False,,False
39190,458,TAMFF4585,Growth / FF 5 GBP,False,,False
39191,458,TAMFF4586i,Cautious / FF 3 GBP,False,,False
39192,458,TAMFF4587i,Cautious / FF 3 GBP,False,,False
39193,458,TAMFF4588i,Balanced / FF 4 GBP,False,,False
39194,458,TAMFF4589i,Balanced / FF 4 GBP,False,,False
39195,458,TAMFF4590,Balanced / FF 4 GBP,False,,False
39196,458,TAMFF4591i,Balanced / FF 4 GBP,False,,False
39197,458,TAMFF4592,Cautious / FF 3 GBP,True,", tracking error drift",False
39198,458,TAMFF4593i,Adventurous / FF 6 GBP,False,,False
39199,458,TAMFF4594,Balanced / FF 4 GBP,False,,False
39200,458,TAMFF4595i,Balanced / FF 4 GBP,False,,False
39201,458,TAMFF4596,Growth / FF 5 GBP,False,,False
39202,458,TAMFF4597,Cautious / FF 3 GBP,False,,False
39203,458,TAMFF4598,Cautious / FF 3 GBP,False,,False
39204,458,TAMFF4600,Balanced / FF 4 GBP,False,,False
39205,458,TAMFF4600A,Cautious / FF 3 GBP,False,,False
39206,458,TAMFF516AP,Balanced / FF 4 GBP,False,,False
39207,458,TAMGROWTHICAV,TAM HIGHER GROWTH - UCITS ICAV,True,"assetClass_Equity, risk drift, tracking error drift, non strategy volatility drift, non strategy assets drift",False
39208,458,TAMGRWICAV,TAM HIGHER GROWTH - UCITS ICAV,True,", tracking error drift, non strategy volatility drift, non strategy assets drift",False
39209,458,TAMLIF635TA,Adventurous / FF 6 GBP,True,"assetClass_Equity, risk drift, tracking error drift, non strategy volatility drift, non strategy assets drift",False
39210,458,TAMLIF646C,Defensive / FF 2 GBP,True,", risk drift, tracking error drift",False
39211,458,TAMLIF646CA,Adventurous / FF 6 GBP,False,,False
39212,458,TAMLIF760,Cautious EUR,False,,False
39213,458,TAMLIF760A,Premier Cautious USD,True,", tracking error drift",False
39214,458,TAMMODERATEICAV,TAM MODERATE - UCITS ICAV,True,"assetClass_Equity, risk drift, tracking error drift, non strategy volatility drift, non strategy assets drift",False
39215,458,TAMMODICAV,TAM MODERATE - UCITS ICAV,True,"assetClass_Equity, risk drift, tracking error drift, non strategy volatility drift, non strategy assets drift",False
39216,458,TAP03002,Passive Balanced GBP,False,,False
39217,458,TAP03003,Passive Balanced GBP,True,", tracking error drift",False
39218,458,TAP03005,Passive Growth GBP,False,,False
39219,458,TAP03006,Passive Balanced GBP,True,"assetClass_Equity, risk drift, tracking error drift",False
39220,458,TAP03007,Passive Adventurous GBP,False,,False
39221,458,TAP03008,Passive Growth GBP,False,,False
39222,458,TAP03013,Passive Balanced GBP,False,,False
39223,458,TAP03015,Passive Cautious GBP,True,", tracking error drift",False
39224,458,TAP03016,Passive Balanced GBP,False,,False
39225,458,TAP03017,Passive Balanced GBP,True,", tracking error drift",False
39226,458,TAP03024,Passive Growth GBP,False,,False
39227,458,TAP03025,Passive Cautious GBP,True,", risk drift, tracking error drift",False
39228,458,TAP03026,Passive Growth GBP,False,,False
39229,458,TAP03033,Passive Growth GBP,False,,False
39230,458,TAP03034,Passive Growth GBP,False,,False
39231,458,TAP03038,Passive Cautious GBP,True,", tracking error drift",False
39232,458,TAP03039,Passive Cautious GBP,True,", tracking error drift",False
39233,458,TAP03042,Passive Cautious GBP,True,", tracking error drift",False
39234,458,TAP03044,Passive Balanced GBP,True,", tracking error drift",False
39235,458,TAP03046,Passive Cautious GBP,True,", risk drift, tracking error drift",False
39236,458,TAW000003,Balanced EUR,False,,False
39237,458,TAW000005,Adventurous EUR,False,,False
39238,458,VFS - GU001,Growth USD,False,,False
